locus_tag	LanzaTech	MeOH	NO3_lowO2_slow_growth	NoCu	NoLanthanum	WT_control	WithLanthanum	aa3_KO	crotonic_acid	highCu	highO2_slow_growth	lowCH4	lowCu	lowO2_fast_growth	lowO2_slow_growth	medCu	slow_growth	uMax	unknown	gene_symbol	product	type	sys	pc1	pc2	pc3	tsne1	tsne2
EQU24_RS09455	36.51214130059558	34.46511595014535	22.615808281635164	45.31322104208497	31.086407780681462	22.452916279434632	29.262948279098318	25.576191106443957	38.19351280924353	47.91749198067026	94.9665576719627	61.62577880202078	40.83783117139759	27.594315381961753	13.970767976556873	49.37004594242358	26.552877540564367	37.918197048474795	17.49563686926202		ribonuclease T	CDS	other	-0.24209697108903677	0.03605614156604808	0.0032023021956574453	4.2722178	8.721764
EQU24_RS09460	177.8042609712673	49.70219328115117	166.31630650393873	171.95382623820547	210.4858249885477	130.78339899048066	197.53044819669702	147.0488483226364	196.08237635756163	161.44033914918083	225.31761417875626	100.9632917110526	164.63212712822732	100.08895572023327	64.84939841337126	145.76212621872162	137.1953703732811	142.2559628393734	74.76732607607855		ABC transporter	CDS	other	-0.10085600595813723	-0.0023973322666230095	-0.021154849951645283	-7.7784624	-3.5308669
EQU24_RS09465	235.27321824354664	233.16705003956554	152.3708834638391	177.4752936753962	242.70085506707605	137.13101136368198	247.62960082228824	130.17317792193086	209.1040439976079	161.6082525047837	185.46542395503508	140.43152443367418	178.9384203808239	173.6108813529547	52.32410645571599	168.14167037770306	119.35846639748021	180.32619857717395	119.17786256618342		NAD(P)H-dependent oxidoreductase	CDS	other	-0.07760907718737815	0.006387187044279188	-0.02031635316145118	-8.859658	-2.9979787
EQU24_RS09470	24.790435245357834	13.743348262074237	27.981976455207665	33.617035127411995	26.12616937955939	19.78540140461996	22.77575135235138	15.410153694736454	28.25894111720101	24.165563026824625	47.885647847214166	24.577798282232127	23.298239460161764	23.596162479780407	15.28419461050318	21.517139916415232	23.88669159083083	26.3350098775434	20.335505997568568		hypothetical protein	CDS	other	-0.258488919995763	0.03382309688149478	0.011439110934514407	9.467863	4.525774
EQU24_RS09475	30.315113451374465	17.526959268613286	37.32127937614623	36.86428702735716	58.40259281217923	30.654771999365998	61.72253322294959	33.67128547315062	36.29032406302949	31.65120968388439	50.917679878357845	28.69546546697085	32.91426921526009	27.761914858524772	15.398274587819843	32.32776461494482	36.87886305861967	29.564520035052826	21.80411229205054		carboxypeptidase	CDS	other	-0.24578090601532118	0.02718470180421105	0.01030987626006991	3.8023932	3.1985018
EQU24_RS09480	113.32007679048552	69.52955372947916	166.67136544954093	293.7690158738349	140.7851909565284	158.16936200665208	114.48843238674856	156.52085908616192	232.6217405926398	327.66378354258103	189.84267620316922	199.44264579847697	307.21595197526375	255.82582222354606	68.08948196931998	313.590501207556	168.1098697030635	305.94948087566524	86.38332999992909	carA	glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit	CDS	other	-0.032676891640118555	0.030439451365024857	-0.03424420926266128	-13.119368	-3.432278
EQU24_RS09485	353.234940721248	79.25841564317966	212.8342302775295	274.84131851636596	171.79447616151523	195.74905200991458	149.33928248934475	198.90803824651505	346.8029739117087	333.08778101520994	232.51847804473965	177.96084783689636	301.56564710553477	238.28734870868558	60.623115832932406	308.24230405458167	196.54861320733488	300.8603675939913	106.0044794631445	carB	carbamoyl-phosphate synthase large subunit	CDS	other	0.0042417656795869325	-0.0033512289069316994	-0.03163915509685501	-12.163178	-4.4037347
EQU24_RS09490	269.8824190482099	65.90646430445318	196.2162367661551	285.87192205424697	206.90500578275496	203.83395550877748	185.61882867085203	218.85492248928864	406.1945583867994	350.84519787494344	244.38131085709722	202.77787881827493	290.2554133938237	205.12673578690195	68.02743430514691	305.7503258916834	196.40159408168736	308.6842524181574	104.00333243684554	greA	transcription elongation factor GreA	CDS	other	0.0101138739376196	0.0005585963044616722	-0.036696591077492055	-12.0243435	-4.476765
EQU24_RS09495	150.05639366898595	71.34238908946877	175.84716836740682	260.70073816074665	149.3493604903934	194.52484396705307	148.215580288392	185.91411569320627	305.7494553106002	323.18555476526956	251.9961207110236	170.12371236002744	252.21552712552798	157.65685700111206	59.69773982532309	274.00842317408285	147.8981482497684	229.81765597992046	88.15010535200409		YhbY family RNA-binding protein	CDS	other	-0.03916595228694303	0.017012582793170496	-0.04050176941170811	-12.274982	-3.0927522
EQU24_RS09500	96.86345593997481	34.82980337556238	91.04485080695252	106.51105720119624	143.715284912542	72.99431583326408	234.38668121816937	68.63941258529917	196.7216337356518	121.10975112060518	127.07432020345676	79.1818546815216	121.65382728726209	83.34791638889921	55.71528670387437	139.53550516998334	78.39896720564738	112.00429497671809	40.31408836979132	rlmE	23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE	CDS	other	-0.15314956831164248	0.019767354796156312	-0.013787805112853194	-7.7878942	0.05113616
EQU24_RS09505	393.37140272786314	106.09202132311907	244.65491902625683	317.5488558596359	232.8286332102752	230.99610952430643	268.5217748564899	210.71303339336666	471.2742328018377	357.3970958377834	345.36244576751164	214.0849029460411	293.7310522494749	285.9151810808014	86.40651583516554	286.33373322347404	203.03657912707448	348.1089387514426	191.5977153948065	ftsH	ATP-dependent zinc metalloprotease FtsH	CDS	other	0.05712635786799618	-0.00470268852144164	-0.043357730276076666	-11.644805	-4.95148
EQU24_RS09510	97.86418889872168	26.48184513899158	106.98613003319029	176.60530047254778	93.57064715339094	91.02833394503737	99.75370874970359	102.9752748838025	194.96568340758148	157.13284410488504	147.20614790865062	79.67945177758205	159.34570619089556	89.94233425066965	38.93711087348923	144.69157810320186	70.25679209956782	132.75927731941098	38.614575867845886	glmM	phosphoglucosamine mutase	CDS	other	-0.14601788508998506	0.02764111098580548	-0.023831170223545185	-11.084833	2.2075691
EQU24_RS09515	405.3801543582811	317.44970526499975	764.6604895999272	1172.2118334163117	597.2022834908304	618.7881200606577	548.666262961346	820.3943802762079	1001.6881047853938	1301.1864976561715	978.7078357070209	828.1502698865013	1171.8033145411152	1166.1531452208392	293.27265001035306	1290.7767780408947	766.7072232476422	1336.7398477116571	333.0115051383383		triose-phosphate isomerase	CDS	other	0.807473331411157	-0.02133707565251236	-0.20020124685956586	-13.025401	-9.359624
EQU24_RS09520	387.9093328930943	226.6155021761056	452.4838572663889	562.1720009487517	335.50784399620795	399.9124168595759	306.2134882987564	455.77494345042624	612.0468774617668	703.8693370096144	493.5127180683493	567.6991653192536	594.849057990222	813.4893768891757	139.26441826634763	675.9710452444853	435.25886579241296	816.142062211917	285.0893247919337	secG	preprotein translocase subunit SecG	CDS	other	0.34698778197754854	-0.012462469921043658	-0.06282291151507456	-11.108382	-7.8638835
EQU24_RS09525	181.9873574976924	160.91507968976978	246.73858301131904	317.0772713760709	54.5610492315619	192.82978177313623	43.705242796399844	223.08820162852942	257.79406732830205	452.27447573244956	321.2940023835913	739.7112636984072	385.76742700512835	464.7700575650828	99.27228386568208	472.91283081339037	357.72870645000035	600.2407664029446	200.67044450304465			tRNA	other	0.10247121909054746	0.0316351055067012	-0.0006533737228847941	-12.611231	-5.6917543
EQU24_RS09540	125.77905176209126	47.83582059171191	144.07220454356502	77.50291625436985	130.74215543126022	98.41945926077034	125.47080453315625	102.1804790718788	140.18119403907014	82.2956235194694	195.54196899658268	86.112725955911	76.61556114398688	83.03127086612925	44.39795255751351	66.54333010210405	105.7195735535131	91.97067818062487	71.0632447656777		hypothetical protein	CDS	other	-0.1631837706578354	0.0033708557974265643	-0.0016819005278285518	-4.150115	-3.2773218
EQU24_RS09545	98.67870570823987	26.977817710742872	135.92932606503237	132.03646683233328	190.32822120163797	136.94629067586766	174.12593663929428	160.67210465747334	118.42560431001453	145.22444329688165	237.21609611094465	98.95254336474733	117.61881285108302	76.08846159304505	76.18715457850843	122.60221684676348	203.35546131029298	112.36012849027912	52.531519499530724		hypothetical protein	CDS	other	-0.12456026578225403	-0.012597609675190958	-0.0060441596013410615	-6.844009	-3.0921032
EQU24_RS09550	25.54765395627504	12.571243254828167	19.313236301034955	19.83673599508785	31.47034371700986	15.181683193966494	29.14383800038931	13.614733161082164	29.0490767308439	18.885055153742705	25.906719931541623	17.507106168628606	19.02263127784412	21.305103023007355	7.742582230032707	16.653681766882034	17.741670039372437	21.042612127535566	17.813741747536586		PhnD/SsuA/transferrin family substrate-binding protein	CDS	other	-0.26422719913137127	0.03287604189623948	0.014289932108762496	11.516665	1.4448594
EQU24_RS09555	127.01415153695427	40.898118035551015	108.128097059671	139.5932686142573	148.08684222680444	84.96658929063219	120.90371319625785	87.64997892967347	138.09842854072878	132.14820824557643	141.40813598183743	88.63138725630887	131.69970626760278	103.38723153183167	36.32786980259473	118.86251652247392	96.25255360369027	141.25982086306234	77.98835280253107		starch-binding protein	CDS	other	-0.14837340170021515	0.017144171318082865	-0.007682976734856855	-9.003287	1.0339545
EQU24_RS09560	0.0	0.0	0.0	0.0	0.02225182853733866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		hypothetical protein	CDS	other	-0.28936160452350784	0.037238046199656094	0.017778070454851854	3.5680764	-16.075678
EQU24_RS09570	0.30777120343692027	0.5592903736578514	0.7931690403670008	1.0562667369712944	3.948748477878426	0.8876416891178649	3.5922304130710194	0.7970866002692549	1.2382760293125905	0.7832001163637533	1.5854978424622899	0.9432217458130641	1.2157652622942894	0.9011514660539864	0.06612100251090573	1.2601087431977624	0.48221921046931415	1.5037922665849794	0.6774356127013756		hypothetical protein	CDS	other	-0.28782894404234394	0.03696223815702085	0.017370393270095583	3.3892162	-13.004979
EQU24_RS09575	23.816824282321356	15.67716261786787	21.155918676413886	23.830385088522835	30.095304926884218	15.614857631284313	27.393970742194938	15.458333555140877	28.18964725569611	25.655379032533624	33.06331436823932	22.32690067479079	22.5323356506574	24.568617526618294	6.936821661978669	22.630422510056082	19.034931276011122	26.869241445474557	14.865381121782605		WD40 repeat domain-containing protein	CDS	other	-0.26116698564645446	0.033437731804787076	0.012687062212633972	10.76094	3.8041556
EQU24_RS09580	16.758959485067138	9.526929010203963	18.386651953520136	23.75736364613486	24.02564868116491	12.164590995414708	22.11731716736274	15.011822100993239	22.23566031430919	27.98733143391854	27.03513479419697	17.75298425100378	21.01845770398021	18.322934266402463	6.225944588835422	23.676507185187717	17.15022776896214	23.58582742281933	22.969467275687954	cobA	uroporphyrinogen-III C-methyltransferase	CDS	other	-0.26439100803199256	0.03512476868192105	0.013996628787566434	12.816584	2.3084922
EQU24_RS09585	2.0967979565763453	5.6043874403206635	16.32344923137843	30.3102825717435	33.31493628910171	12.44681283254678	33.354864515449684	21.56274015025226	21.019252542104795	21.085303725224737	44.132583087464425	13.39897971516421	23.52284231528161	8.827603763648495	8.618916649239422	15.840737775644502	21.36913365875379	19.614313365079116	11.655907922545811		sulfurtransferase TusA family protein	CDS	other	-0.26431337409172606	0.03368106129422363	0.009830299169962786	9.059049	0.890849
EQU24_RS09595	17.467115448107577	12.95681857659074	21.21133327712556	22.06259997931545	33.14816069379492	14.852757733545227	33.61171347974816	14.896536699059709	23.26798789902947	16.2580065781114	33.66027911999746	16.45055910454417	20.822682914077994	17.45070716947095	8.787344501659648	17.920517115159207	22.02750987007525	19.619509349186846	11.909040522494678		EAL domain-containing protein	CDS	other	-0.26407521789953603	0.03224236664792299	0.012561504545732096	9.082872	0.42331737
EQU24_RS09600	3.7888024998155903	3.8478051494120575	5.738257495367604	3.9289698304054532	7.028912487104085	3.4837744616959703	6.49071488619438	3.2609883602007033	4.324912868479222	3.630648756368707	4.754500770856648	3.767446484901089	4.294766354774706	7.415853093536398	1.639867760382872	4.321784508947226	4.955999916653279	5.769377628831215	3.8257082470621016		PAS domain S-box protein	CDS	other	-0.2836717902390277	0.036134280048984765	0.0172983020483506	6.3827777	-10.816099
EQU24_RS09610	99.77173510269296	78.02743714175413	81.83337367290704	111.4915350040577	173.66920990321904	80.74787463994441	173.5716462389239	92.92246050039495	128.6079166798552	85.08501386516788	172.11854740830523	73.39294673539608	102.22180839009842	76.29246658100061	47.360802674737634	84.3060152672663	125.51593180556273	96.38831905130853	51.892199965980865		DUF2442 domain-containing protein	CDS	other	-0.1604348180104697	0.00794114692464013	-0.008162618168601721	-3.6049542	-3.7545867
EQU24_RS09615	56.07039935980431	41.96494068370929	56.75077266991058	102.14258725018703	107.74580285938616	52.12482564862681	97.1699882646615	55.83055382246968	92.84320890904775	87.88349121548876	133.615019964361	76.46798766883968	97.66584913526361	61.82387826837381	38.34115582644535	81.80244419438093	88.85503609569449	92.35602815070523	46.9651009349097		DUF4160 domain-containing protein	CDS	other	-0.18990707989913272	0.025591213948589462	-0.004287536530096259	-5.5525985	3.6332388
EQU24_RS09620	52.047977097417856	98.76104674408408	53.43176454350019	83.37691936067881	64.1370074730672	43.228919997586715	64.07912052350278	43.14254472139425	78.26991089254878	74.8247841448749	87.4091309675602	82.84472267303742	78.88643295808937	70.41055030665136	17.94422875676245	77.80599512686878	52.81323091767767	75.80487545149451	76.27088280015013		uracil-DNA glycosylase	CDS	other	-0.20655619385854623	0.036161067460049455	0.002341183590198234	-4.8500957	8.036937
EQU24_RS09625	36.60624412267862	38.43447070802171	48.822166764633096	73.70893248162896	66.23751374388254	42.56242886327913	55.216585800685436	45.92308047765019	76.7330430742037	76.23053720103178	83.1547530332406	50.814774460890774	70.97530678851012	60.60402284906115	18.553773638792762	73.7511404530799	54.77091215804276	74.72826945128013	31.62906849837292	xth	exodeoxyribonuclease III	CDS	other	-0.21561598367588608	0.030728179660973774	0.0016110977592939918	-4.1632543	8.931221
EQU24_RS09630	58.80046810917847	41.33703246054726	53.3809820381054	90.20898859706797	70.75468088379118	48.3695432859648	61.57455967096	43.052619715272016	95.43270113076247	82.98882864723726	82.98063069629406	60.508852500660915	79.54248704868273	71.48435203867615	22.971039113314873	75.77983595400656	58.951127619978124	87.03420484759324	41.70554033419008		YcgN family cysteine cluster protein	CDS	other	-0.20601490521548402	0.030821826373809924	0.0009465346528008973	-5.266882	7.7969947
EQU24_RS09635	14.625098875848266	15.475048753017944	21.57459088653138	40.04676355700216	33.95435718230402	24.976745750598226	30.62977255637343	22.871977337044008	33.832072728686015	35.58043478468489	52.39073631416638	22.93302512787948	37.70510064144718	24.431472270662027	13.630289821761144	35.15039709917672	28.211582639813983	30.25497546218543	15.218778119854568		peptidase M14	CDS	other	-0.25290817398355286	0.034170406012487595	0.007843391200271999	7.828239	7.084118
EQU24_RS09640	23.48442707713175	25.85332577045561	37.71740850554113	40.48519187279141	73.42283533564996	28.587048088875555	68.77762804428345	30.461523694516373	53.44368315115601	33.620391442711025	57.276919578794576	30.542463901629326	37.285844459052676	32.941732832843265	16.057413681284988	34.74810556874302	31.991373075488518	37.11763686550873	26.07012683536063		hypothetical protein	CDS	other	-0.24136393921622543	0.02938577373838653	0.007582600818830819	3.2422676	2.0739186
EQU24_RS09645	29.624190516163637	22.54400907065252	36.556393518155055	42.037284309408086	63.95646084561461	35.40973572305701	71.69679150570332	37.598628001773875	58.26271317394111	45.19764424425004	61.995078446694876	36.05649647386393	42.13488300559271	39.41483158541909	16.331080797807374	37.80448336313609	37.521209347888416	47.773220163007444	34.34124699128893		PHP domain-containing protein	CDS	other	-0.23603314079782828	0.029030710438798114	0.008292074873743144	1.6878849	5.6191454
EQU24_RS09650	26.554835503489745	23.648562955005577	24.59992876981563	38.21322604275616	44.11703685029121	27.346253797753185	40.83691418396879	20.905742933520887	42.24952380075898	40.425970327727065	48.10383032831687	31.07895070150247	36.43571919610884	34.01786605596883	10.637373731581604	33.46656394192347	24.824578069895477	40.550794425740456	24.622744450663852		ATP-binding cassette domain-containing protein	CDS	other	-0.24817856554058101	0.0337435191027004	0.009189502031470464	6.2816715	8.336714
EQU24_RS09655	44.549664037563716	16.282311704863893	35.31142086702526	33.05224280388725	50.816234276894214	26.808662321415976	47.398176209098416	30.58455193609941	43.3413756198964	32.16856503511994	49.00997982591954	25.89119825812414	31.541059988343935	29.62541899486035	13.337448004063411	28.013411192133137	26.60148060293629	32.76434348637654	26.96712207978438		lytic murein transglycosylase	CDS	other	-0.24764774037335577	0.028931322900722468	0.01098185521178548	5.6094213	4.461081
EQU24_RS09660	65.04574657816644	35.78584059905661	113.02194448465644	223.74359765333364	101.61583101162731	106.22682707523515	89.0093668318066	118.73987986115306	172.29570945897473	321.9713425228426	117.59763940851188	110.33842565005261	220.30201083339523	145.89603651664984	40.76038738412611	245.02475816057327	77.94244329760411	238.40419069734307	83.4262354487374	fabA	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA	CDS	other	-0.10239003014278202	0.04245080178243029	-0.02370284536105318	-13.288319	0.25030574
EQU24_RS09665	250.9275402670063	81.48033321612488	224.17982732129394	283.5124258226927	186.99553035973113	203.59382297939607	164.56544866057448	224.19229519365712	320.5511677667451	355.4543121474288	247.70833825713717	186.12113803013816	282.3740770529725	277.8624961174915	61.59421737553409	297.93345395738095	177.22432904220358	323.02499628618244	123.98893767158697	fabB	beta-ketoacyl-ACP synthase I	CDS	other	0.006740330355066362	0.004323318054489224	-0.03287301485596575	-12.056354	-4.4721823
EQU24_RS09670	48.78074694006995	32.002817747814056	37.236555413467194	52.84547657070527	30.92100956940851	40.71480758713869	31.272052620628244	41.72825666368497	64.31451609035325	64.69906908575281	56.30190753504964	49.46131416656884	56.48942368874877	65.48235157323894	10.44545186957609	72.27477409185865	40.678308667096715	77.85407696563915	23.22801608293343	ttcA	tRNA 2-thiocytidine(32) synthetase TtcA	CDS	other	-0.22789540917088405	0.03229439394267962	0.007462815134832411	-2.386511	11.347674
EQU24_RS09675	33.63530434756839	16.48398944603449	19.633534579873203	24.123621062871866	8.38927898543965	18.29625964956334	6.821607850590977	14.483295713953119	41.81065416878123	37.361138385526985	24.801866392379445	24.965665305537748	26.436598769924654	38.83585481331533	6.204439436890908	32.36492429883743	13.384032724762342	44.630240676316724	16.689846511111135		SAM-dependent chlorinase/fluorinase	CDS	other	-0.25877121597571234	0.036735689076389445	0.013633689180317475	11.467415	8.300746
EQU24_RS09680	44.27304791566749	19.771043624278978	18.232853731844383	25.224999791056007	11.240423369738432	15.729011642055085	9.962982989848694	15.382529963327418	50.31236219794167	31.258204305452505	21.126532460232276	25.210353984282534	25.782917492343785	33.61138097045577	4.840203125109265	31.948735527865974	10.719906934074874	41.43470554211519	27.625152504947387		5-oxoprolinase	CDS	other	-0.25843655776311725	0.036902147000075505	0.01422116439835646	11.346297	8.414048
EQU24_RS09685	39.44083319581183	261.5704317492356	152.712906085588	268.5991549942085	273.2087879386217	242.80683417648103	392.14922932101024	147.36609659976222	101.6265425414125	337.2856948991122	209.70421002901043	68.95123016790124	327.86077504722783	204.10770099400042	123.13777387762859	446.1295984063989	168.3571164254625	170.65511475991687	89.77426283691054			tRNA	other	-0.01768577770856041	0.025905470718070363	-0.05662619960175697	-12.206662	-3.389484
EQU24_RS09690	54.94964971212298	35.86508353408639	53.23466970431045	50.805649258237416	60.957950547311796	40.40590478980138	48.19641600152593	37.00286858171543	47.296996909263484	47.66328680549122	75.61921185797493	48.14267593484474	50.02173314208868	38.51354837231933	25.026462677652344	46.260480922038106	63.36739606443713	40.161340847801775	50.04285911731491		hypothetical protein	CDS	other	-0.22925914669080624	0.0256803799296871	0.0109704708041074	0.0072195306	4.013883
EQU24_RS09695	109.38870742662809	44.32570764324335	118.996316795387	145.4144227821768	159.53567229630306	80.47751369609838	154.43068161900808	107.95515726757964	117.74705778083828	139.66971857161838	200.11995455353312	99.935916625331	126.57210901430453	83.36338721488914	55.16328308329438	114.16405113976086	131.4354459098152	112.19797210682357	75.55920154382959		pyridoxamine 5'-phosphate oxidase	CDS	other	-0.14152123038014494	0.01021491316265995	-0.011049062074119093	-7.632339	-1.0799993
EQU24_RS09700	51.915584140259725	34.842564837297076	60.093812328215776	78.22146432441455	92.55607055485405	43.57060413371714	91.27667768908411	54.19351940576903	64.9297926696836	83.02189221190197	77.70325539630936	63.00395660819465	70.74826703213543	53.65992108643642	26.78780094470603	66.75299486681207	69.63192690428392	72.0257078201908	43.14552491790524		DUF1840 domain-containing protein	CDS	other	-0.2083760318786853	0.02427404444459344	0.0053905803262855115	-4.3779864	5.532131
EQU24_RS09705	7.120458078769153	8.290973294408579	11.42445979941671	10.610049329733224	18.972801849186617	7.123121125927456	19.680148051905956	7.832620985006119	12.584861762611892	8.95543393722585	19.182502615738393	8.460631053159963	9.090294759228852	8.606493874230122	2.99681133960959	8.676306166505693	9.83745994789054	9.092023536152842	5.6756181467865385		dihydrodipicolinate synthase family protein	CDS	other	-0.2763967866035411	0.034661147092488416	0.014643252137534533	10.093658	-6.2119136
EQU24_RS09710	8.483498840514487	6.513923301329555	7.246469722076828	7.003939608432681	12.644086128526606	5.523381957471553	12.07762772341037	4.974282039114126	8.691085414540794	6.6817750246254635	9.92569156859511	6.746010392787334	6.527166001318937	8.57231004840299	2.0378566652125856	5.9848304614984915	5.734911083063437	7.625009030656771	9.041544396281534		efflux RND transporter permease subunit	CDS	other	-0.28008832300338304	0.0358397740098235	0.016576557053764422	9.071173	-9.15071
EQU24_RS09715	7.694683034291482	6.538049922049154	7.440179568561219	7.218130900195892	10.815149653228413	4.792784411275544	9.858153798829578	4.865580138543843	9.055281622884255	6.84977064749428	8.636935778227393	7.1149100320924115	6.732856010388706	8.365152073839743	2.415926996886711	5.977741952748746	7.181359928560193	7.351611228561931	8.483787680912865		efflux RND transporter periplasmic adaptor subunit	CDS	other	-0.28039450867726956	0.03587534744936145	0.01686023389919281	9.22736	-9.408976
EQU24_RS09720	2.759677186800407	3.42884053733031	4.7369463519673705	5.289000358994819	8.028371779947046	3.0670873601448756	8.430061292288713	3.0663786664912536	5.791980458720537	5.186257646953379	7.441983269485455	4.219862213819715	5.021732710275991	4.675619515170639	1.961368888621078	4.7612948065255605	5.581794333553698	4.708397841088785	3.9221617429364466		TolC family protein	CDS	other	-0.28322314117003444	0.036295418728773635	0.016665936818357274	6.896713	-10.36034
EQU24_RS09725	67.00970087894785	20.97396486196322	61.817113157588494	72.17485662042822	109.76259226292049	50.67479538769257	99.46941686339662	47.556119703085315	80.21286579850542	74.5735510594097	79.83094341078997	39.40710583034835	68.48722370508754	50.89268832508501	22.385109126410445	50.86456202686999	70.74352368266302	59.104898483228624	34.58106734192339		hypothetical protein	CDS	other	-0.21028729074724217	0.018968543814058055	0.004332659014137271	-3.1195722	2.9174721
EQU24_RS09730	104.9225135513015	29.636514771976106	94.67380036092175	94.1440816099987	174.25445877151748	83.32942483106808	194.71070324415115	101.672855447713	100.7237742764755	79.07972467404167	162.8094898617718	65.62134480075794	83.39390893590124	56.95402592967822	55.767685660876545	58.53450541717889	165.81009769631032	63.77997887882094	81.54892481704556		DUF502 domain-containing protein	CDS	other	-0.16646372224776584	-0.004443263638959809	0.00555264708539798	-2.459948	-4.5990233
EQU24_RS09735	54.739897783076415	38.894207079759376	66.9305870616289	86.45182269772192	85.38348614591342	57.54455030309752	85.034137385663	66.43748013098133	74.96839417403582	104.75522347852169	120.06099525789551	59.96352566405595	84.06777207108345	59.63820602033917	34.134545740061895	89.8795853776699	68.43670888387649	77.61248231986698	47.85399873052614	pyrC	dihydroorotase	CDS	other	-0.19659511981777064	0.02618154809793829	-0.0016854273202606491	-5.83285	5.3924284
EQU24_RS09740	171.65367391361423	83.9698628184336	231.23756245133632	386.51948641397803	311.25574815118017	227.90964538463942	258.03873516593706	250.08669669719035	257.8941623372266	389.87470083301196	276.3912436946696	183.63390534448632	305.9496605592114	234.70780502727783	74.94824474185604	295.9072566346723	245.94686873093792	302.20772595546964	85.22712675273674		zinc ribbon domain-containing protein	CDS	other	0.02993454428482067	-0.009318728390617306	-0.04825080925347934	-10.36385	-5.611224
EQU24_RS09750	298.9795389420425	84.85190925627879	208.28244717906077	296.042579222481	219.26681287497718	164.37259464702095	281.20337060693544	153.3812256104771	315.7620167652842	367.96180932242	237.26769272436485	191.19768269946718	296.1197109729937	281.42060796514664	86.96539013176987	318.50415048406313	165.08155108949597	378.37589013700335	143.82134452710375	aspS	aspartate--tRNA ligase	CDS	other	0.019984919650832336	0.013438778175738094	-0.03578473983507796	-12.017387	-4.6214256
EQU24_RS09755	234.94469769400519	74.41723575958427	163.1942841771181	205.33194139178542	254.7014809453155	125.95996317965512	411.29884728412935	110.77421717786544	271.0993104568185	233.77355533245745	181.67986690621706	139.2778090870934	224.80956520769757	192.1649933282115	108.68237280494971	241.00172668167474	121.95017660922447	244.2731417426518	110.69758031696699	nadA	quinolinate synthase NadA	CDS	other	-0.04278022744240577	0.009686229847847998	-0.027888233160210725	-10.536124	-3.481009
EQU24_RS09760	556.1987837272086	200.12159062607665	484.4172853969772	685.9555840616698	382.9918409317658	384.79493099634544	314.9377742212991	518.625174763539	526.0974888871897	753.1919450003086	895.8464419138237	393.96016709029163	730.0500313350814	419.3110207001435	198.81967997759162	746.3365628378164	405.95351592513407	657.8216084836184	210.98222400618425		Na(+)-translocating NADH-quinone reductase subunit A	CDS	other	0.37034561805721666	-0.023040191214862508	-0.15570408589542975	-10.705503	-8.438701
EQU24_RS09765	762.8940283180802	134.1529383293647	612.2712847289931	531.2912363587712	297.83917533200486	383.1483857035483	230.57533354670895	509.7815417460223	605.4795661532064	587.3818658280113	869.8189178068412	339.97650486891655	574.1389407276438	417.2722350538282	152.52410448703938	513.2035726354931	402.60707023285124	587.6808795367355	192.0694262059161		NADH:ubiquinone reductase (Na(+)-transporting) subunit B	CDS	other	0.31392885248228536	-0.07344705913753445	-0.11597581671899818	-10.429326	-8.426413
EQU24_RS09770	773.662872306687	139.92198499686387	573.2104813185031	675.9791394626005	398.32026221090416	426.30410828157164	337.2714777774272	570.1106668572202	717.1011709586887	757.8314706326241	998.0241121421759	332.52883151891837	712.748496613873	386.91089425176756	198.47772965192257	709.6210835902084	506.0534916564374	646.4393922204164	217.25678055324096		Na(+)-translocating NADH-quinone reductase subunit C	CDS	other	0.41365776211258914	-0.07205727517700689	-0.1549687289843963	-10.686271	-8.66245
EQU24_RS09775	983.7703360075355	175.59337443311318	687.0051227133032	692.0230910112722	477.78382932338536	522.5604940688183	425.018156925997	705.9764138725009	854.9262367916508	714.0982185261407	1213.142170086442	395.0011103670806	747.0965866853147	428.92546537057456	210.00432244198646	688.2223465257764	587.74984823898	664.3976669924367	227.33731802035533		NADH:ubiquinone reductase (Na(+)-transporting) subunit D	CDS	other	0.49952824986752115	-0.12384505322773644	-0.1727267504916016	-10.736651	-8.944612
EQU24_RS09780	724.8561036774543	129.3620991819129	583.4619156414235	607.9374909924364	413.60094715612706	410.11475211520275	353.99860642761047	574.1594874700011	727.0127458284206	616.7880507253369	903.8364919486057	369.3803653392863	629.9482507579374	372.06252453433444	156.2628293721777	588.827856884256	421.7516300214799	612.6531565535271	201.83784582126364	nqrE	NADH:ubiquinone reductase (Na(+)-transporting) subunit E	CDS	other	0.36328151428789296	-0.07519465342971984	-0.1395276950401358	-10.49029	-8.527877
EQU24_RS09785	833.0891985789431	314.1429120754645	695.1127837285512	674.8957375163999	515.9397914899757	541.7430479044091	426.63363268625596	742.345297738993	1070.8463659518688	782.4025718000381	1132.4167969902892	564.9418049794677	735.0500387087773	568.9569477358491	180.17468678889531	764.6912545678888	499.99749734051363	834.6210259074325	276.9989961761489		NADH:ubiquinone reductase (Na(+)-transporting) subunit F	CDS	other	0.5455079484627233	-0.08868461362788138	-0.1703284484605131	-10.935673	-8.949754
