locus_tag	gene_symbol	product	type	sys	uMax	lowCH4	NoCu	lowCu	medCu	highCu	NO3_lowO2_slow_growth	highO2_slow_growth	lowO2_fast_growth	MeOH	NoLanthanum	WithLanthanum	pc1	pc2	pc3	tsne1	tsne2
EQU24_RS13465		hypothetical protein	CDS	other	-0.04274095056423242	0.10704807937848192	0.0	-0.22859208766806088	-0.5449580808374526	-0.1821123179147289	0.3489559829939542	1.034972675541725	0.050980884552041646	-0.32006034526969535	1.622108791032588	1.5917461001782576	1.0850847634098162	-1.6066158987110115	-0.7699194138211812	-1.9209788	-11.186075
EQU24_RS13470		DUF21 domain-containing protein	CDS	other	-0.0637792160593443	-0.05736317216515781	0.0	-0.18866737029930442	-0.4711267186658495	-0.1379267489110691	0.09146308544358606	0.9685745075050217	-0.1096165526628043	-0.6158057686398397	1.2206877389947586	1.107347165535053	0.6952544886244187	-1.1664409827958107	-0.5770712623551989	-3.3974097	-8.992456
EQU24_RS13475		HAMP domain-containing protein	CDS	other	0.07878973944732118	-0.20748880402326522	0.0	-0.13182171720490068	-0.42179415518897984	-0.0977654429676706	-0.01863294755611352	0.6144648489633654	0.16695203955909418	-0.23204998852399336	1.0609035253575392	1.1743653601602733	0.8477297920093586	-0.8522546514364076	-0.6154778374115162	2.1041136	-8.673289
EQU24_RS13480		response regulator transcription factor	CDS	other	0.27027580685065605	-0.22028900648980085	0.0	0.06638018603256922	-0.08831369438774254	0.14900458136901673	0.3069543217042183	0.935266617650596	0.12429507482361313	-0.4704282957476582	1.1244320036967457	1.3784656698590814	1.5143181838861302	-0.26240855329776114	0.29069913363864436	5.6510186	-8.7774935
EQU24_RS13485		hypothetical protein	CDS	other	-0.356954566382144	-0.8435721901959394	0.0	-0.4474480519944849	-0.4259816226592431	-0.5150081282833059	-0.17775566185359756	0.6294087397017016	-0.5492387621627552	-0.7629187174062702	0.5844154685243685	0.7257271265424603	-0.6549408090362538	-1.4371525573787753	-0.9136129855545323	-9.605031	-4.667702
EQU24_RS13490		glucose 1-dehydrogenase	CDS	other	-0.25620496730831155	-0.5796579529842116	0.0	-0.29042439937100306	-0.5464999044048444	-0.602578560502247	0.34504972446648885	0.33331950831803847	-0.25701254725277717	-1.4589718624206576	0.6644326871246778	0.698812025610194	-0.5317067391667523	-1.3536627279173072	-0.31027269244078853	-8.93381	-6.377265
EQU24_RS13495		phosphodiesterase	CDS	other	0.2974736524917308	-0.029399661500332915	0.0	-0.05423990455176241	-0.1784498393818931	-0.40728006307733405	0.28514041724427336	0.8207487608210426	0.27341523222963515	0.3433289430713924	0.9983633098631393	1.071755638623536	1.4511479811105195	-0.6072037969244142	-0.3177758746253252	3.4076881	-9.913056
EQU24_RS13500		hypothetical protein	CDS	other	-0.03321178942351544	-0.41657833647873704	0.0	-0.2806110702088421	-0.5727346502719032	-0.8988755336581222	0.2455754976559113	0.6899746437650689	0.22321314368447484	-0.1783735385435396	0.6956207785034313	0.8162745250888042	0.22692832242299243	-1.511282709784229	-0.7355235665843151	-3.2108495	-9.606733
EQU24_RS13505		AAA family ATPase	CDS	other	0.37450813540193756	0.10496069442444234	0.0	-0.17228801439323413	-0.10836617245797488	0.08841592113921569	0.312800447583893	1.1636744988677596	0.5126713549748112	0.10637414410860478	0.8763043616553513	0.7301986216875765	1.7702192917860045	-0.3741138382054983	-0.8442918192740849	3.2533827	-8.974012
EQU24_RS13510		plasmid stabilization protein	CDS	other	-0.06770741078550019	-0.26575015224197457	0.0	-0.16796688361666287	-0.3067031076321701	-0.43470061544958444	0.004740920584612118	1.4028239225598458	-0.4184936559451486	-0.48359897345108604	1.445019509833362	1.3855432612046497	0.7140744364643438	-1.3777766896025958	-0.10745693996741791	-1.2738687	-10.163928
EQU24_RS13515		hypothetical protein	CDS	other	0.07061465317157134	-0.1777524035296436	0.0	-0.22531682619521143	-0.7626984116257066	-0.33248399633872483	0.17603221812827263	0.8124999506527906	-0.17843743549979427	-0.6931969253401622	1.2143971752754497	1.2692218930495418	0.3685851341672864	-1.654494640930251	-0.7296178269242428	-4.101832	-9.101984
EQU24_RS13520		BrnT family toxin	CDS	toxin	-0.4168232480307563	-0.79609931309482	0.0	-0.14949239625051639	-0.49535153290170403	-0.4479533939609965	-0.8128085918945156	0.09429041488441	-0.6617227306206314	-0.7986019029214327	0.30801519783343095	0.2502477417621384	-1.009082870543321	-0.5954951602018803	-0.3585892754743933	-8.479257	0.11660454
EQU24_RS13525		hypothetical protein	CDS	other	-0.04912721223318708	0.4745496627106479	0.0	0.06531077139624338	-0.3089442202879335	-0.045575927034523206	0.8436495790956167	1.0939649004896805	0.07379263874219648	-0.388136281073571	1.815768943640749	1.9496712629031334	1.8828475920021361	-1.0625894035957768	0.25489485402780704	4.5291853	-10.310532
EQU24_RS13530		gluconokinase	CDS	other	-0.15903778474996763	-0.24426154873933872	0.0	-0.2014959301306802	-0.4041205209440706	-0.39377559496894216	0.949414114705219	1.4364112313823156	-0.2515081467750166	-1.1551362224297028	2.140161788076239	2.4471286179844096	1.0481019948187527	-2.2007111786782003	0.29414699542774475	-6.868434	-10.1289215
EQU24_RS13535		alpha-amylase	CDS	other	-0.5579698228997093	-0.3402288059722873	0.0	-0.3215045748806845	-0.7227472368038057	-0.3431902514290856	0.48095392222891153	1.2221033866818658	-0.4741616508931643	-1.146389858869391	1.7946579655013422	2.0319123630401146	0.16401323316697064	-2.434079671898342	-0.38952983363565846	-10.120841	-7.2833276
EQU24_RS13540		glucosidase	CDS	other	-0.4239103125651759	-0.45903298546383875	0.0	-0.2827490601927365	-0.5081005098459164	-0.43462258702172774	0.4008811300347691	1.0050654341113496	-0.4024245639508381	-1.0637349129423186	1.4799628385222277	1.6687003031469283	0.13870625652050034	-1.916856996418765	-0.20922854394494889	-8.275051	-7.6054373
EQU24_RS13545		mechanosensitive ion channel	CDS	other	-0.26136179011233934	-0.5787342707350196	0.0	-0.13148049948629248	-0.33078566988061003	-0.12549376337913287	-0.18294394375273518	0.8353489710430833	-0.33174854419886285	-0.7670926389956874	1.1110881803744759	1.4721661687055365	0.2940841344540511	-1.0264024232498135	-0.0700720949968296	-5.0885835	-8.003881
EQU24_RS13550		hypothetical protein	CDS	other	0.08117802249417477	-0.49863255401034934	0.0	-0.5187298949111343	-0.7184133884333566	-0.27434898942829294	0.1429969366863501	0.7428131931724471	-0.1634972435101699	-0.5536339339452241	0.7476996631448749	0.5079484951327204	-0.09803693691799685	-1.6725185807584753	-1.679971426746109	-9.899484	-5.265007
EQU24_RS13555		hypothetical protein	CDS	other	0.3889885746516898	-0.10443457096426159	0.0	-0.1259331108795426	-0.3645850992534796	-0.16532804357578074	0.34874462362777536	0.778899632938497	0.18815196039325355	-0.11926558073740313	1.0837467813968167	0.9020223302592721	1.2043380763072133	-0.7832111129696766	-0.5847363310948719	2.9543161	-8.809619
EQU24_RS13560		hypothetical protein	CDS	other	-0.2633213845889107	-0.17058156108246164	0.0	0.08056165167743948	-0.4823025963312172	-0.3006686384117301	-0.1909849831337016	-0.5387671308115108	-0.37536063622006793	-0.10950347307306409	2.696209340952802	3.0735437696426815	0.6888252836185396	-1.5257680020070583	0.2846466482380662	0.64710677	-10.57481
EQU24_RS13565		hypothetical protein	CDS	other	-0.1319935151657431	-0.2808469670171138	0.0	-0.23640603838421373	-0.5921318201191845	-0.3335889438758188	-0.13406919816525545	0.8731167386259726	-0.3308448451875074	-0.6110841966029246	1.164937582337302	1.0408314218057584	0.17986773084816454	-1.4194406391646484	-0.6679098532025356	-4.348096	-8.67504
EQU24_RS13570		mechanosensitive ion channel	CDS	other	-0.42189619880485174	-0.5409969453698099	0.0	-0.3464008508548068	-0.692452245731936	-0.37988631531515904	-0.14996031681883654	0.6261641027823704	-0.5924215710239722	-1.0230834973349525	0.9481154556484488	0.9050098914884062	-0.5922462634728339	-1.650822418743357	-0.8002293507547581	-10.439661	-4.563043
EQU24_RS13575		DUF389 domain-containing protein	CDS	other	-0.24683746745358767	-0.1837044682980146	0.0	-0.15664624465789728	-0.5575866853149907	-0.21799063738581953	0.6449326677100912	0.6132550979638063	-0.3190873182405819	-1.428996242282228	1.4517807254792985	1.327396842693798	0.2768624620184267	-1.4644539195900754	-0.011477999770196572	-7.222091	-6.909704
EQU24_RS13580		MMPL family transporter	CDS	other	0.24755830046185395	-0.02801653921083994	0.0	0.05035038062000092	-0.22155252365075825	0.11068399869697876	0.6386402887514444	1.650180554248925	0.1757503755430595	-0.8673446430447944	0.7648616194220514	0.7628571965711496	1.561725050961735	-0.3634860766628109	0.3072600288096732	5.414747	-10.048679
EQU24_RS13585		OmpA family protein	CDS	other	0.003810138018190014	-0.3794499054842857	0.0	-0.3427006653187734	-0.2908194106758968	-0.030521467674628537	1.0900196135937599	1.8087651082717429	0.007851053715974192	-1.1646935289626503	1.0237846245686737	0.9672954535386055	1.03294077613418	-1.4372109315003345	-0.40429291617700297	-4.3202257	-10.543784
EQU24_RS13590		blue light sensor protein	CDS	other	0.245027473210461	0.2858114037639918	0.0	-0.09075037308178244	-0.30740924008625464	0.29228954802548857	0.7445421614945703	0.35454503819372973	0.05445176426980995	-1.0545967145274926	1.80380318016034	1.542632859997215	1.3854624047566155	-0.8177060458327606	-0.2534025368774496	1.0247964	-9.390719
EQU24_RS13595		cupin domain-containing protein	CDS	other	-0.26266768762808773	-0.14394842093566762	0.0	-0.256620616341375	-0.4349379522529992	-0.4049340833447045	-0.03528237566177177	0.5002205104394526	-0.421216287847886	-1.0105125626895015	1.0009857033662357	0.9156798057204405	-0.07863612314758739	-1.180957994669095	-0.5104645845115471	-5.9863524	-6.7850866
EQU24_RS13600		FAD-binding protein	CDS	other	0.1822298639679257	-0.32860295616521956	0.0	-0.24387771580990258	-0.23146080292039156	-0.006672277960834688	0.14327235797272594	0.6279845150276092	-0.04708352953053938	-0.7775460259442653	0.2080235095467467	-0.0797978190597089	0.36360184205735524	-0.21214685534545408	-0.7790047003728315	2.6445622	-4.615501
EQU24_RS13605	glcE	glycolate oxidase subunit GlcE	CDS	other	0.3705701203201754	0.011434650690525463	0.0	-0.19962638382925052	-0.20062448872570401	-0.012869455954383466	0.12835135019788282	0.5399388521458186	0.42783676767466416	-0.23772501148304798	-0.07821169967562808	-0.05293506121748076	0.9232623192435138	0.09233082322054846	-1.0604548409369816	5.191144	-5.3491488
EQU24_RS13610	glcF	glycolate oxidase subunit GlcF	CDS	other	0.3948754075290372	-0.1582581211463134	0.0	-0.18429104500690838	-0.3360715202760821	0.013698502994010873	0.33548892587432194	0.6515068357436895	0.5017484644997134	-0.35885767455332007	0.7829082535392174	0.686379813551413	1.154831036368927	-0.5554128019202584	-0.8233721149489397	2.9923894	-8.065085
EQU24_RS13615		BLUF domain-containing protein	CDS	other	-0.6748969726225628	-0.6753156225631214	0.0	-0.3031854412834133	-0.39884491171615943	-0.35387897972242954	-0.422936630194579	0.6363341771878133	-0.9636233151899861	-1.0385720086841113	0.7172536361123679	0.9805295240881351	-0.8055983523148909	-1.2487036613828353	-0.4088341905259171	-9.902897	-2.4029527
EQU24_RS13620		hypothetical protein	CDS	other	-0.007392317644806009	-0.3404544878061153	0.0	0.016363511067761186	0.14236998222340183	0.022474334661523168	0.9244024081807096	1.3544979074611023	0.2134849028782025	-0.19504914334524237	2.1166729430577935	2.8663519530976465	2.2435632644992602	-1.115945139507469	0.7486613052129351	1.4572452	-11.795992
EQU24_RS13625		isoprenylcysteine carboxylmethyltransferase family protein	CDS	other	-0.14410588348566652	-0.6349748248789076	0.0	-0.06595598671085831	0.007207893892284111	-0.2122689171638644	0.6722313657759913	1.140891576720912	-0.06798141719917546	-0.6978455438921327	2.1786685172337337	3.001726492140113	1.4354872940461376	-1.5464496652230573	0.8059522857684799	0.85832447	-11.868054
EQU24_RS13630		SAM-dependent methyltransferase	CDS	other	0.06307436593743221	-0.5886067419532073	0.0	-0.032432703439083034	-0.2900363713549304	0.039460123208918	-0.14073651559284725	0.46087054147751033	-0.19725527282671343	-1.415224267373731	-0.007388599996385804	-0.023319707556018518	-0.0939605246948061	0.13234825103299208	0.0536077549482275	-0.24392805	2.4744415
EQU24_RS13635		hypothetical protein	CDS	other	-0.22532939601907626	-0.8637924288533088	0.0	-0.06474647888113372	-0.22749298603272858	-0.042590538170921635	-0.580705522122603	0.1472751599834329	-0.5745728672559257	-0.8077230252329494	0.2359619485104971	0.07433968201729627	-0.49323505395726486	0.06321879372927446	-0.09832103921963273	-1.1003101	2.5207896
EQU24_RS13640		hypothetical protein	CDS	other	-0.03311189945158517	-0.9574719297767406	0.0	-0.05207358058147513	-0.2210088670455973	-0.017700095914507635	-1.0696564758657783	-0.31388123096524817	-0.48240402445552105	-1.439976540686298	-0.12327050177458575	-0.30242570892384496	-1.0145877684327964	0.5189608720399171	-0.061998408464373274	-2.7249482	8.277064
EQU24_RS13645	phoU	phosphate signaling complex protein PhoU	CDS	other	0.28006109558148984	-0.3094540329122432	0.0	-0.13668373081096633	-0.14726135077305214	-0.01927877375528418	-0.10349442124154001	0.4145025890973342	0.2740709814519798	-0.6354569950337603	0.3366580389628322	0.25804874958920443	0.6397299954858339	0.03141612570586604	-0.5345633851222212	3.7667654	-2.9975169
EQU24_RS13650		phosphate ABC transporter ATP-binding protein	CDS	other	0.23284474325479576	-0.15402469904453697	0.0	0.012914223511653647	-0.1985881229408284	0.04207314436228625	-0.05402543662035022	0.8064363417529703	0.15263165142495172	-0.7978264723111523	0.5628667504244897	0.6565988807020482	0.9300999958321129	-0.048177160389598184	-0.003363422705355011	2.5605743	-4.040481
EQU24_RS13655	pstA	phosphate ABC transporter permease PstA	CDS	other	0.10347238062162464	-0.07278914096473485	0.0	-0.3327282841901935	-0.19856369643866753	-0.19261562873370291	0.07121264717954025	0.7657565438165478	0.17235605709426152	-0.046454689732968645	1.053336993842215	0.9840295383975404	0.9713990595275285	-0.9315495824701759	-1.1080237718545716	1.8612839	-8.226826
EQU24_RS13660	pstC	phosphate ABC transporter permease subunit PstC	CDS	other	-0.09593069622223578	-0.506123843751628	0.0	-0.20129447878085027	-0.37486517560357274	-0.5212721770986726	-0.33415826980626384	0.08801549529340652	-0.26743366465589485	-0.6241682136401103	0.5280468567424859	0.7657756489394439	-0.27383334540743176	-0.7630840167345082	-0.48418617943712805	-3.408293	-4.5525346
EQU24_RS13665		hypothetical protein	CDS	other	-0.3478515467849183	-0.9507934627879371	0.0	-0.6994559761547234	-0.9586552618116451	-0.6110634226590503	-1.8161987870033314	-0.9711023006844146	-0.3910893440596374	0.07828626294604928	1.1626205567080654	1.092165439323849	-1.7759049699664102	-2.059144701318883	-2.7102397695292506	-9.741855	-3.655557
EQU24_RS13670		PstS family phosphate ABC transporter substrate-binding protein	CDS	other	0.24514930420032727	-0.41084819471166933	0.0	-0.024353035470781246	-0.3138000087222811	-0.06825128514690933	-0.03489304932192673	0.9560536115829932	-0.12018851357082182	-0.2490116409426422	1.0369526131735864	1.3920988296599437	1.0006516730775263	-0.7121028645575709	-0.08606821669336917	3.6379786	-9.314836
EQU24_RS13675		pyruvate kinase	CDS	other	-0.09518416674182037	-0.28038189528794744	0.0	-0.03462790750630594	-0.291755022951305	-0.4774298820798322	0.07246359491387946	1.1506727267497399	-0.2777873894843088	-0.47337083694579096	1.1050087490760365	1.1691558446717685	0.6913304189074729	-0.968546949986818	0.2290895407372656	-0.7748743	-10.218992
EQU24_RS13680		hypothetical protein	CDS	other	-0.06723185759339168	-0.19591693481401035	0.0	-0.3069499775526053	-0.5628070776194671	-0.40465525884859166	0.30417459229793165	0.9558102681079217	-0.3429412068366381	-0.9264623240000741	0.7646129554330128	0.6186558458914857	0.10215638315913246	-1.3688932732036474	-0.7303111871278235	-7.8462677	-7.0964823
EQU24_RS13685		trypsin-like serine protease	CDS	other	-0.17901671342807904	-0.281435015079324	0.0	-0.3230043328457176	-0.3703332254271328	-0.1661418586843353	-0.15068661149750856	0.45183445139864076	-0.28372618315073406	-0.6595410821378465	0.32361179934990963	0.18533505659322858	-0.11996871438494787	-0.6424401084535816	-1.0554348766642572	-3.8545685	-4.39522
EQU24_RS13690		AI-2E family transporter	CDS	other	0.11591863471300391	0.01454599601573526	0.0	-0.03739439374224828	-0.10296910759223159	-0.08977110132575342	0.20485578050784317	0.9405797480240896	0.03684347748786372	-0.3907857261981968	0.4963761884318434	0.2798911990639512	1.05506540534737	-0.03246309988023146	-0.18058389112222858	4.3731523	-7.0918612
EQU24_RS13695	arsA	arsenical pump-driving ATPase	CDS	other	0.5628031362370338	0.09578643539275583	0.0	0.05704562803030626	0.2026874955426784	0.15287981041768242	0.7004074837468126	1.1157666709237757	0.4836731968579955	-0.11108130427384645	0.7830222789032562	0.7883195998630812	2.2304905977625697	0.31163229476900517	0.14606569316068552	7.7222347	-7.257573
EQU24_RS13700	arsD	arsenite efflux transporter metallochaperone ArsD	CDS	other	0.14265648602953007	-0.5107926798297153	0.0	-0.05153091312293194	0.10641741817056813	0.5009104166067359	0.6460282283618701	1.0458184118779812	-0.2523447197401084	-1.44292843460137	0.48461245345760195	0.4124242817778839	0.9280330633608636	0.23146462570899554	0.3518652713585949	2.812075	0.3419307
EQU24_RS13705		hypothetical protein	CDS	other	0.06132474134517451	-0.3241453902073839	0.0	0.28017001830518407	0.018115837966392313	0.07353808559468133	-0.3844883457716427	0.5859427989728663	-0.593045992470793	-0.486340959518145	0.7748454595198009	0.8306659323693315	0.7970686936322796	0.4965064946124669	0.9261839460359402	6.454498	0.89685273
EQU24_RS13710	arsB	ACR3 family arsenite efflux transporter	CDS	other	0.6412578673809709	-0.16781490648235783	0.0	0.0944367734242071	0.03853585637462507	0.1294255600948916	0.6188932027927425	0.9961778346379393	0.24609882512141223	-0.16240180508829832	-0.20951765599626254	0.02073074492815414	1.6119485524220047	0.6969294810427814	0.07212896590569887	8.974537	-3.118942
EQU24_RS13715		arsenate reductase ArsC	CDS	other	0.9808435372908302	-0.09818889029085666	0.0	-0.0819806890980885	0.09743395739392237	0.3764582801314151	0.363168117032465	0.900024323944237	0.5811752473484402	-0.17279831489001257	0.17726637605924106	0.0999840854763947	1.8928580650194609	0.6259536751839365	-0.6463091336541936	8.984352	-3.2721095
EQU24_RS13720		metalloregulator ArsR/SmtB family transcription factor	CDS	other	0.7427228643941071	0.2167217506430601	0.0	-0.26301175457167414	-0.36774907548269875	-0.07147681277928934	0.4939347708356818	0.5242147556364756	0.5785134209833556	0.3235638840970814	-0.43542854624969485	-0.7255752533771451	1.1819492112238914	0.12507674514183767	-1.7256665465995433	5.4219747	-5.5246077
EQU24_RS13725		type II toxin-antitoxin system VapB family antitoxin	CDS	toxin	-0.34007016663162765	-0.862017978094612	0.0	-0.0646084608052621	-0.06563110555860376	0.12375265572668685	-0.9848026349746456	-0.16398811931863272	-0.8852358141683342	-1.5211360822718853	-0.5009800267253057	-0.5005860162671965	-1.1757091227263217	0.7889001337673232	0.01247633336701761	-2.336392	9.711892
EQU24_RS13730		PIN domain nuclease	CDS	other	-0.025146164272366194	-0.2943519720406565	0.0	-0.2034460576610118	-0.27460584121784765	-0.19866514471254557	-0.32901265956536546	0.5071780951661156	-0.2874087030565628	-0.923424158210613	0.14574646879700554	0.04373146649250876	-0.10446425954436768	-0.2471852994529614	-0.5930564071959616	-2.605544	-2.3598425
EQU24_RS13735		hypothetical protein	CDS	other	0.4464984960096398	-0.052256678888501315	0.0	0.08438638838819366	0.19363994006261437	0.26620558044906145	-0.07831851239983298	0.6996516347713244	0.054700023017569904	-1.053286243189382	-0.11248002582882946	-0.3067363714529578	1.0067393565333596	1.1252396703251488	0.23985630322692642	6.9913177	4.229543
EQU24_RS13740		hypothetical protein	CDS	other	0.30757056104347613	-0.38779749933437446	0.0	0.013973253207232443	0.039752485575970456	0.2211681457008579	-0.005667072287919844	0.5180504870369996	-0.06457303749029028	-1.1275745725334354	-0.31650403425828616	-0.5345444353549523	0.4691373683907984	0.9188277825463836	0.06323123940553106	6.4562182	4.6086154
EQU24_RS13745	rsfS	ribosome silencing factor	CDS	other	-0.030863941076899264	-1.0560677485982313	0.0	-0.1379294335155249	-0.047225960995430596	0.2081110707185002	-0.7066415686773535	-0.3229093037201278	-0.702775874266766	-2.180709696776215	-1.0574003249532935	-1.3769749629881778	-1.4669731617432127	1.1730818601841304	-0.09900004684212113	-2.8715334	10.855727
EQU24_RS13750	nadD	nicotinate-nucleotide adenylyltransferase	CDS	other	0.303030731400709	-0.5585926825600985	0.0	0.005728937385675402	0.09157003624766571	0.33538597420055255	-0.07977663347747443	0.5432762414233372	-0.029685662063820305	-1.118918617614972	-0.5327333179411677	-0.6095697910192681	0.4230977480228884	1.0928909777503883	0.03321990429790095	6.4704804	4.9211807
EQU24_RS13755		glutamate-5-semialdehyde dehydrogenase	CDS	other	0.503215253297923	-0.3767137773481775	0.0	0.05726697060105269	0.03511150207461238	0.2771308463571598	0.32255681417798804	0.6266982618681762	0.17530975573885502	-1.3492365286040189	-0.030157862577186313	-0.1508940775301553	0.8774682616406468	0.7756606071635541	0.3259602796604683	6.7589903	4.034515
EQU24_RS13760		class I SAM-dependent methyltransferase	CDS	other	0.09482421086749804	-0.6241356267558236	0.0	0.0321087983720398	0.016091506843879604	0.07125166640428333	-0.1563445133679161	0.4027667330329183	-0.27190412475722553	-1.6695894681550603	-0.03632029887408723	-0.07030880705561553	-0.0058814045455292665	0.6026271052144216	0.539256440092743	1.7752573	8.528413
EQU24_RS13765		DUF1244 domain-containing protein	CDS	other	0.029790780288329405	-0.5163416672692247	0.0	0.021051537891196317	0.3086341420754949	8.44472469229423e-05	-0.6185441926159474	0.18240724384364418	-0.3683649477311653	-1.27742281574157	-0.08146821482874315	-0.21241356078763762	-0.011321861280978543	1.0486303702303268	0.4526396105822489	2.9018962	8.069196
EQU24_RS13770		hypothetical protein	CDS	other	-0.37941771519972495	-0.9647726361660797	0.0	-0.09410256568174037	0.0999472999540529	-0.04067359499887364	-1.220111118223695	0.17863125173787786	-0.8716928337989513	-1.3172245815984083	-0.7286295877277242	-0.7004945546392338	-1.1770419754895898	0.9180041384840059	0.0439594877247065	-2.0424392	9.729555
EQU24_RS13775		septation protein A	CDS	other	-0.2725147545699192	-0.7761725757215818	0.0	-0.12880377850677296	-0.03163128394543927	-0.09245963320293077	-0.5066730337551898	0.595379304334664	-0.5149252102796497	-0.9457094284013143	-0.3432608731241444	-0.7300781976004889	-0.49273564011738974	0.4494461634852998	-0.16782916463013084	-1.9436604	5.373572
EQU24_RS13780		YciI family protein	CDS	other	-0.10269574205620127	-0.158342214767274	0.0	-0.04115338340695719	0.17738855994224123	0.06064180762199083	-0.5511538682998369	0.35492582275022994	-0.3690553334210246	-1.082477261425567	-0.9631286643383992	-1.284129695355433	-0.18594662982972032	1.3861198651428752	-0.18613403764165018	2.7143908	7.0454535
EQU24_RS13785		BolA family transcriptional regulator	CDS	other	-0.09740011688108315	-0.8151110176588695	0.0	-0.10299759637968849	0.18676478275501926	0.184947382896511	-0.4614185866861216	0.7859131105918906	-0.5349166110186199	-2.0981962979369033	-0.5395062447750055	-0.9023464937762997	-0.5367870208683323	0.9181743043093554	0.35112229490463326	-0.0983473	10.560076
EQU24_RS13790		peptidyl-prolyl cis-trans isomerase	CDS	other	-0.13894668568007448	-0.3745650255629205	0.0	-0.12595681745480902	-0.0007178377536768901	-0.004492945636911526	-0.7005171243249853	0.8261825508236589	-0.5207972086518552	-2.519570190650317	-0.7592051977398216	-1.5346468529852286	-0.8959071022766806	0.9092002034160667	0.13070192085536686	-0.44650745	10.920779
EQU24_RS13795		YdiU family protein	CDS	other	0.046536366085715083	0.3218782119400257	0.0	-0.08710038399607466	-0.26184454158395626	-0.3306840477266687	0.10115363517768983	1.0826336071674376	0.1075878067545874	-0.1056592753258693	0.6374550572135433	0.43859671925723737	1.11271717768058	-0.46239822228929794	-0.5031885249093384	3.0808558	-8.46254
EQU24_RS13800	ppsA	phosphoenolpyruvate synthase	CDS	other	-0.2013379868287748	-0.643778572264352	0.0	-0.1454675393932679	-0.43577969157847485	-0.1810352582928296	0.5682791362076505	0.788825715141005	-0.38163740264968304	-1.3453228743338452	0.9903890451167436	0.8405833060533923	0.08633712161586277	-1.0967413073369956	0.12921246412490933	-6.803737	-5.5848594
EQU24_RS13805		hypothetical protein	CDS	other	-0.25433848432838535	-0.5589492123117862	0.0	-0.12544435565957468	-0.5422949904200373	-0.3360893833481664	0.05580222945750574	1.0432491405321629	-0.5739879320289356	-1.0583838841454096	0.8807186234798193	0.9492021108146281	-0.06945881533021188	-1.2343063675706516	0.023893742179917146	-6.957319	-5.137486
EQU24_RS13810		hypothetical protein	CDS	other	-0.28027739218462083	-0.584242429400059	0.0	-0.09687549354614819	-0.6739896994776794	-0.4011741111915737	-0.1528120712670161	0.4290314828970118	-0.3310210301592619	-0.5962962260781203	1.0168981616769883	0.8612636700365455	-0.18534406469415632	-1.1863404062320615	-0.26147104773130436	-5.217094	-7.7818274
EQU24_RS13815		4a-hydroxytetrahydrobiopterin dehydratase	CDS	other	-0.6894596797551376	-0.6936102419509633	0.0	-0.2723232749058942	-0.7281831759112936	-0.32447427631641657	-0.33685481830658653	0.21405428032704496	-0.9753161996611028	-1.7100666327161367	0.7501247365222716	0.7725341333708996	-1.3420300212237588	-1.4249058188894879	-0.3642217248568363	-11.677193	-2.9497983
EQU24_RS13820		response regulator	CDS	other	-0.16749114682327626	-0.3194466760023649	0.0	-0.16626165686466332	-0.4861868747103841	-0.32670628032599114	0.38381175145450575	1.3137651283765193	-0.4219531027493758	-0.7989925086266236	1.060818103668577	1.251195192398138	0.4862647963778715	-1.4338000298518512	-0.12397562785741913	-3.9793952	-8.95701
EQU24_RS13825		PilZ domain-containing protein	CDS	other	-0.5279149312678855	-0.901127327943082	0.0	-0.2094207777861317	-0.326183448971011	-0.14263842818306535	-0.24565566738338881	0.5946419469530089	-0.933460291605264	-1.6444793300957323	0.4014570120523051	0.55262026336726	-0.902806996614844	-0.7409840269153879	0.049411934020858306	-9.645689	1.6848586
EQU24_RS13830		hypothetical protein	CDS	other	-0.4298398745085578	-0.505518673009194	0.0	-0.2371527709179493	-0.4665558888457803	-0.4739687881253954	-0.09821143775763831	0.5718601288945825	-0.39380413946540954	-0.12897931008931923	1.422798760885478	1.6321863015133047	0.1497433758207106	-1.6059703818796156	-0.5192904931637214	-4.7239895	-9.457685
EQU24_RS13835		HAMP domain-containing histidine kinase	CDS	other	-0.23748703548442957	-0.6112677135081435	0.0	-0.20100547551743672	-0.2566909713065888	-0.08977700290284642	-0.10823266553941922	0.394882301545705	-0.38475642436790575	-1.2010532894645438	0.4471906779969386	0.38478451232683364	-0.2666324776008569	-0.44838716364531256	-0.28559440621697246	-4.7833943	0.6682426
EQU24_RS13840		response regulator transcription factor	CDS	other	0.07325307748699982	-0.42620344558404705	0.0	-0.07585495088773664	-0.07742179135548519	-0.08542536017305355	-0.11932139003694443	0.23338773288529266	0.11978317058668939	-0.7552884461575422	1.5355734351035433	1.9870776267634904	0.8580901804650768	-0.7007749875298968	0.12288954129797024	1.1071341	-10.755053
EQU24_RS13845		membrane protein	CDS	other	0.40395267514772953	-0.07202795318981019	0.0	-0.000366825044216719	-0.04827244270453778	0.036667076877621003	0.18803838659562805	0.714513870912616	0.32175584817404634	0.24276677412892472	0.6719096501656685	0.5521134553030278	1.5607118106760736	0.1286829508889015	-0.3634749031607526	8.095481	-5.6674004
